,NVDA,MRNA,BYND,TSLA,TEVA,SNOW,ABNB,BABA,1090943,1106376,168013
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice
2022-07-01,145.11004638671875,149.9499969482422,25.65999984741211,227.26333618164062,7.889999866485596,144.52999877929688,91.41000366210938,116.0,,,
2022-07-03,,,,,,,,,1636.0,2051.0,18640.0
2022-07-04,,,,,,,,,1568.0,2034.0,18910.0
2022-07-05,149.5164031982422,155.5399932861328,27.3799991607666,233.06666564941406,7.710000038146973,154.89999389648438,95.94000244140625,120.12999725341797,1602.0,2008.0,18450.0
2022-07-06,151.17503356933594,159.55999755859375,29.030000686645508,231.73333740234375,7.550000190734863,154.0,92.87999725341797,119.12000274658203,1600.0,2001.0,18230.0
2022-07-07,158.4490203857422,172.39999389648438,31.760000228881836,244.5433349609375,7.599999904632568,159.07000732421875,97.5,122.38999938964844,1600.0,2049.0,18230.0
2022-07-08,158.2491912841797,176.22999572753906,31.950000762939453,250.76333618164062,7.440000057220459,159.67999267578125,97.3499984741211,120.9000015258789,,,
2022-07-10,,,,,,,,,1600.0,1999.0,18420.0
2022-07-11,151.39488220214844,175.25999450683594,29.979999542236328,234.3433380126953,6.860000133514404,155.39999389648438,95.0999984741211,109.56999969482422,1600.0,1995.0,18300.0
2022-07-12,150.69544982910156,173.25,30.670000076293945,233.07000732421875,7.0,145.42999267578125,96.55000305175781,109.20999908447266,1600.0,1997.0,18610.0
2022-07-13,151.5147705078125,171.24000549316406,30.6200008392334,237.0399932861328,6.949999809265137,149.60000610351562,95.63999938964844,109.0999984741211,1605.0,1979.0,18610.0
2022-07-14,153.59304809570312,159.9199981689453,29.920000076293945,238.31333923339844,6.889999866485596,146.1999969482422,91.05000305175781,103.76000213623047,1601.0,2000.0,18680.0
2022-07-15,157.4898223876953,166.91000366210938,34.0099983215332,240.06666564941406,7.010000228881836,147.9499969482422,94.66000366210938,102.44000244140625,,,
2022-07-17,,,,,,,,,1635.0,2018.0,19070.0
2022-07-18,160.87701416015625,163.39999389648438,34.68000030517578,240.54666137695312,7.059999942779541,146.47000122070312,97.66999816894531,103.13999938964844,1650.0,2012.0,19210.0
2022-07-19,169.7796630859375,167.13999938964844,37.560001373291016,245.52999877929688,7.360000133514404,146.4600067138672,102.19999694824219,104.75,1645.0,2026.0,19070.0
2022-07-20,177.92294311523438,166.88999938964844,37.16999816894531,247.5,7.25,156.89999389648438,107.7300033569336,103.95999908447266,1650.0,2025.0,19100.0
2022-07-21,180.35092163085938,168.88999938964844,37.9900016784668,271.7066650390625,7.199999809265137,157.72999572753906,108.13999938964844,105.12999725341797,1650.0,2199.0,19080.0
2022-07-22,173.04698181152344,163.52000427246094,36.290000915527344,272.24334716796875,7.010000228881836,142.99000549316406,103.97000122070312,100.61000061035156,,,
2022-07-24,,,,,,,,,1620.0,2130.0,18910.0
2022-07-25,170.0994110107422,165.69000244140625,33.439998626708984,268.4333190917969,7.190000057220459,140.25999450683594,104.94999694824219,101.05999755859375,1629.0,2085.0,19180.0
2022-07-26,165.19345092773438,160.89999389648438,30.510000228881836,258.8599853515625,7.119999885559082,130.1199951171875,101.91000366210938,101.44000244140625,1626.0,2063.0,18930.0
2022-07-27,177.75306701660156,158.02000427246094,32.439998626708984,274.82000732421875,9.140000343322754,141.3000030517578,107.36000061035156,102.77999877929688,1650.0,2033.0,18870.0
2022-07-28,179.6914825439453,158.07000732421875,31.43000030517578,280.8999938964844,9.449999809265137,143.27999877929688,108.83999633789062,100.55000305175781,1626.0,2026.0,18500.0
2022-07-29,181.48001098632812,164.08999633789062,31.989999771118164,297.1499938964844,9.380000114440918,149.91000366210938,110.9800033569336,89.37000274658203,,,
2022-07-31,,,,,,,,,1650.0,2038.0,18630.0
2022-08-01,184.25772094726562,161.50999450683594,32.029998779296875,297.27667236328125,9.479999542236328,150.97999572753906,111.19999694824219,90.33999633789062,1615.0,2034.0,18430.0
2022-08-02,185.1069793701172,160.80999755859375,33.279998779296875,300.586669921875,9.829999923706055,153.3699951171875,116.33999633789062,92.62000274658203,1628.0,2021.0,18080.0
2022-08-03,188.77395629882812,186.49000549316406,34.04999923706055,307.39666748046875,9.970000267028809,162.3699951171875,115.0199966430664,95.72000122070312,1560.0,2043.0,18080.0
2022-08-04,191.99130249023438,194.17999267578125,31.389999389648438,308.6333312988281,10.119999885559082,160.75999450683594,119.22000122070312,97.43000030517578,1584.0,2090.0,18270.0
2022-08-05,189.73318481445312,186.83999633789062,38.2599983215332,288.1700134277344,10.6899995803833,165.52999877929688,117.11000061035156,92.55999755859375,,,
2022-08-08,177.78305053710938,182.94000244140625,39.310001373291016,290.42333984375,11.029999732971191,170.85000610351562,115.81999969482422,90.83999633789062,1589.0,2120.0,19020.0
2022-08-09,170.71890258789062,171.13999938964844,37.04999923706055,283.3333435058594,11.0,160.5500030517578,114.44000244140625,91.19000244140625,1567.0,2112.0,18870.0
2022-08-10,180.82054138183594,174.27000427246094,36.939998626708984,294.3566589355469,11.199999809265137,174.39999389648438,118.7300033569336,92.43000030517578,1588.0,2129.0,18830.0
2022-08-11,179.27182006835938,171.80999755859375,36.65999984741211,286.6300048828125,11.09000015258789,167.8800048828125,121.5,94.87000274658203,1585.0,2083.0,18810.0
2022-08-12,186.9355010986328,171.17999267578125,36.689998626708984,300.0299987792969,11.210000038146973,168.67999267578125,124.51000213623047,94.7699966430664,,,
2022-08-14,,,,,,,,,1580.0,2049.0,19020.0
2022-08-15,190.162841796875,176.77999877929688,35.70000076293945,309.32000732421875,11.199999809265137,170.44000244140625,126.04000091552734,94.19999694824219,1555.0,2094.0,18700.0
2022-08-16,188.63406372070312,167.9600067138672,35.83000183105469,306.5633239746094,11.029999732971191,167.35000610351562,124.18000030517578,92.6500015258789,1549.0,2028.0,18660.0
2022-08-17,183.19857788085938,158.0,34.709999084472656,303.9966735839844,10.010000228881836,161.2899932861328,121.87000274658203,89.7699966430664,1576.0,1938.0,18610.0
2022-08-18,187.574951171875,150.0,33.220001220703125,302.8699951171875,10.34000015258789,161.75,121.2699966430664,90.73999786376953,1565.0,1903.0,18600.0
2022-08-19,178.3426055908203,146.10000610351562,29.170000076293945,296.6666564941406,10.369999885559082,153.94000244140625,114.76000213623047,89.62999725341797,,,
2022-08-21,,,,,,,,,1558.0,1796.0,18390.0
2022-08-22,170.19931030273438,142.47000122070312,27.059999465942383,289.913330078125,10.15999984741211,151.61000061035156,111.38999938964844,90.02999877929688,1532.0,1798.0,18210.0
2022-08-23,171.66810607910156,143.77999877929688,26.079999923706055,296.4533386230469,10.0600004196167,153.07000732421875,111.5999984741211,89.83000183105469,1506.0,1806.0,18510.0
2022-08-24,172.0777587890625,141.42999267578125,26.219999313354492,297.0966796875,10.029999732971191,159.49000549316406,114.51000213623047,92.5199966430664,1535.0,1752.0,18320.0
2022-08-25,178.9820556640625,142.0500030517578,26.780000686645508,296.07000732421875,9.890000343322754,196.27999877929688,117.02999877929688,99.88999938964844,1545.0,1737.0,18420.0
2022-08-26,162.46571350097656,136.6999969482422,24.790000915527344,288.0899963378906,9.59000015258789,197.7100067138672,112.81999969482422,98.0,,,
2022-08-28,,,,,,,,,1565.0,1723.0,18630.0
2022-08-29,157.8795166015625,137.25999450683594,24.520000457763672,284.82000732421875,9.399999618530273,186.42999267578125,113.54000091552734,96.5999984741211,1559.0,1736.0,18300.0
2022-08-30,154.55224609375,135.92999267578125,24.520000457763672,277.70001220703125,9.039999961853027,184.74000549316406,112.55999755859375,93.83999633789062,1554.0,1743.0,18200.0
2022-08-31,150.81533813476562,132.27000427246094,24.399999618530273,275.6099853515625,9.039999961853027,180.9499969482422,113.12000274658203,95.41000366210938,1585.0,1764.0,17990.0
2022-09-01,139.2548828125,138.9499969482422,24.56999969482422,277.1600036621094,8.930000305175781,173.14999389648438,113.4000015258789,93.70999908447266,1568.0,1714.0,17820.0
2022-09-02,136.3572998046875,138.57000732421875,23.420000076293945,270.2099914550781,8.84000015258789,171.49000549316406,113.63999938964844,91.80000305175781,,,
2022-09-04,,,,,,,,,1553.0,1657.0,17350.0
2022-09-05,,,,,,,,,1513.0,1640.0,17210.0
2022-09-06,134.5387725830078,130.0800018310547,21.719999313354492,274.4200134277344,8.739999771118164,169.8000030517578,113.69999694824219,88.44999694824219,1505.0,1649.0,17140.0
2022-09-07,137.0674591064453,134.89999389648438,21.959999084472656,283.70001220703125,8.84000015258789,177.75999450683594,116.06999969482422,90.5999984741211,1521.0,1614.0,16910.0
2022-09-08,139.82598876953125,141.27999877929688,21.690000534057617,289.260009765625,9.0,179.47999572753906,118.58000183105469,89.5199966430664,1491.0,1629.0,16820.0
2022-09-09,143.7938995361328,142.27999877929688,22.549999237060547,299.67999267578125,9.170000076293945,188.19000244140625,123.4800033569336,92.13999938964844,,,
2022-09-11,,,,,,,,,1550.0,1663.0,17310.0
2022-09-12,144.97328186035156,140.32000732421875,23.299999237060547,304.4200134277344,9.359999656677246,195.2100067138672,124.79000091552734,94.69000244140625,1515.0,1665.0,17280.0
2022-09-13,131.2405548095703,131.3000030517578,21.1200008392334,292.1300048828125,9.010000228881836,187.42999267578125,121.54000091552734,89.47000122070312,1496.0,1643.0,17070.0
2022-09-14,131.21055603027344,139.39999389648438,20.1299991607666,302.6099853515625,8.9399995803833,197.97999572753906,126.80000305175781,88.91999816894531,1507.0,1583.0,16750.0
2022-09-15,129.22158813476562,135.86000061035156,19.549999237060547,303.75,8.890000343322754,196.49000549316406,125.04000091552734,88.83000183105469,1510.0,1568.0,16640.0
2022-09-16,131.91017150878906,137.74000549316406,18.290000915527344,303.3500061035156,8.8100004196167,184.6699981689453,118.75,86.43000030517578,,,
2022-09-18,,,,,,,,,1516.0,1497.0,16600.0
2022-09-19,133.74923706054688,127.9000015258789,17.059999465942383,309.07000732421875,8.670000076293945,187.6999969482422,118.77999877929688,87.66000366210938,1514.0,1570.0,16530.0
2022-09-20,131.6903076171875,129.7050018310547,16.030000686645508,308.7300109863281,8.420000076293945,182.74000549316406,116.70999908447266,85.80000305175781,1514.0,1640.0,16090.0
2022-09-21,132.53985595703125,125.76000213623047,15.899999618530273,300.79998779296875,8.220000267028809,178.72000122070312,114.01000213623047,81.5999984741211,1509.0,1617.0,16080.0
2022-09-22,125.5435562133789,124.31999969482422,15.25,288.5899963378906,8.0600004196167,171.7899932861328,103.72000122070312,80.70999908447266,1502.0,1620.0,15700.0
2022-09-23,125.09379577636719,123.63999938964844,15.6899995803833,275.3299865722656,7.900000095367432,172.1300048828125,101.75,78.80000305175781,,,
2022-09-26,122.21531677246094,119.69000244140625,14.539999961853027,276.010009765625,7.690000057220459,165.11000061035156,103.2300033569336,78.91000366210938,,,
2022-09-27,124.06433868408203,122.2300033569336,14.729999542236328,282.94000244140625,7.739999771118164,169.86000061035156,106.37000274658203,77.87000274658203,,,
2022-09-28,127.29263305664062,122.1500015258789,15.880000114440918,287.80999755859375,7.960000038146973,173.83999633789062,110.69000244140625,80.98999786376953,1423.0,1615.0,15430.0
2022-09-29,122.13536071777344,118.06999969482422,14.430000305175781,268.2099914550781,7.820000171661377,170.33999633789062,106.66000366210938,79.05999755859375,1448.0,1615.0,15250.0
2022-09-30,121.32579040527344,118.25,14.170000076293945,265.25,8.069999694824219,169.9600067138672,105.04000091552734,79.98999786376953,,,
2022-10-02,,,,,,,,,1440.0,1663.0,14850.0
2022-10-03,125.05381774902344,120.98999786376953,14.529999732971191,242.39999389648438,8.229999542236328,172.50999450683594,105.0,80.44999694824219,1435.0,1694.0,14980.0
2022-10-04,131.60035705566406,125.66999816894531,15.90999984741211,249.44000244140625,8.829999923706055,183.80999755859375,110.80999755859375,84.11000061035156,,,
2022-10-05,132.02012634277344,125.62000274658203,16.030000686645508,240.80999755859375,8.84000015258789,185.35000610351562,111.76000213623047,84.38999938964844,,,
2022-10-06,131.23056030273438,125.1500015258789,15.140000343322754,238.1300048828125,8.65999984741211,188.91000366210938,111.58000183105469,84.31999969482422,1435.0,1683.0,15030.0
2022-10-07,120.69612121582031,119.31999969482422,14.09000015258789,223.07000732421875,8.460000038146973,175.10000610351562,108.54000091552734,81.23999786376953,,,
2022-10-10,116.63827514648438,123.41999816894531,13.649999618530273,222.9600067138672,7.980000019073486,159.0500030517578,110.98999786376953,79.23999786376953,,,
2022-10-11,115.79871368408203,120.72000122070312,14.109999656677246,216.5,8.069999694824219,153.52999877929688,106.81999969482422,75.37000274658203,1423.0,1668.0,14600.0
2022-10-12,114.93917083740234,130.72000122070312,14.199999809265137,217.24000549316406,8.069999694824219,158.52999877929688,112.3499984741211,75.7300033569336,1413.0,1652.0,14560.0
2022-10-13,119.53673553466797,134.72000122070312,14.779999732971191,221.72000122070312,8.210000038146973,156.25,112.6500015258789,75.01000213623047,1370.0,1682.0,14400.0
2022-10-14,112.21060943603516,134.0,13.345000267028809,204.99000549316406,7.949999809265137,152.3800048828125,109.16000366210938,73.0199966430664,,,
2022-10-17,118.8171157836914,139.25,13.430000305175781,219.35000610351562,8.180000305175781,167.5399932861328,116.5,76.7699966430664,,,
2022-10-18,119.606689453125,134.08999633789062,13.5600004196167,220.19000244140625,8.3100004196167,173.1699981689453,117.94000244140625,76.33999633789062,1410.0,1724.0,14590.0
2022-10-19,120.44625854492188,123.5199966430664,13.550000190734863,222.0399932861328,8.069999694824219,171.0399932861328,116.87000274658203,71.2699966430664,1430.0,1736.0,14480.0
2022-10-20,121.87549591064453,118.37999725341797,12.899999618530273,207.27999877929688,8.109999656677246,174.0399932861328,117.0,72.0199966430664,1427.0,1717.0,14220.0
2022-10-21,124.59406280517578,128.32000732421875,12.630000114440918,214.44000244140625,8.4399995803833,177.10000610351562,119.94999694824219,72.18000030517578,,,
2022-10-23,,,,,,,,,1396.0,1706.0,14380.0
2022-10-24,125.9233627319336,133.02000427246094,12.460000038146973,211.25,8.4399995803833,174.77000427246094,116.38999938964844,63.150001525878906,1383.0,1687.0,14200.0
2022-10-25,132.53985595703125,136.57000732421875,14.220000267028809,222.4199981689453,8.569999694824219,181.82000732421875,118.44999694824219,63.220001220703125,1429.0,1684.0,14230.0
2022-10-26,128.8917999267578,142.0,14.800000190734863,224.63999938964844,8.710000038146973,169.4499969482422,115.30999755859375,68.51000213623047,1440.0,1676.0,14160.0
2022-10-27,131.6903076171875,144.11000061035156,14.489999771118164,225.08999633789062,8.6899995803833,169.11000061035156,112.05999755859375,65.83999633789062,1447.0,1693.0,14100.0
2022-10-28,138.26681518554688,150.97000122070312,15.520000457763672,228.52000427246094,8.90999984741211,159.69000244140625,115.20999908447266,63.7400016784668,,,
2022-10-30,,,,,,,,,1438.0,1706.0,14320.0
2022-10-31,134.8986053466797,150.3300018310547,15.699999809265137,227.5399932861328,8.920000076293945,160.3000030517578,106.91000366210938,63.58000183105469,1444.0,1722.0,14710.0
2022-11-01,135.35836791992188,154.6199951171875,15.319999694824219,227.82000732421875,9.119999885559082,159.5,109.05000305175781,65.86000061035156,,,
2022-11-02,132.12008666992188,148.6199951171875,14.75,214.97999572753906,8.760000228881836,147.75,94.41000366210938,64.69999694824219,1428.0,1729.0,15200.0
2022-11-03,134.13900756835938,147.5,14.359999656677246,215.30999755859375,8.609999656677246,150.47000122070312,92.0199966430664,65.20999908447266,1454.0,1710.0,14670.0
2022-11-04,141.48512268066406,158.41000366210938,13.90999984741211,207.47000122070312,8.470000267028809,132.30999755859375,96.08999633789062,69.80999755859375,,,
2022-11-06,,,,,,,,,1436.0,1736.0,14810.0
2022-11-07,142.93434143066406,164.0399932861328,13.300000190734863,197.0800018310547,8.930000305175781,129.10000610351562,95.45999908447266,69.70999908447266,1437.0,1732.0,14600.0
2022-11-08,145.94276428222656,164.61000061035156,13.020000457763672,191.3000030517578,9.079999923706055,129.16000366210938,98.9000015258789,68.12999725341797,1443.0,1738.0,14620.0
2022-11-09,137.6871337890625,163.2100067138672,11.819999694824219,177.58999633789062,9.079999923706055,126.26000213623047,95.79000091552734,64.83999633789062,1404.0,1727.0,14310.0
2022-11-10,157.41668701171875,168.55999755859375,14.199999809265137,190.72000122070312,9.399999618530273,145.3800048828125,102.4000015258789,69.7699966430664,1405.0,1775.0,14810.0
2022-11-11,163.1836395263672,171.1999969482422,15.220000267028809,195.97000122070312,9.479999542236328,159.41000366210938,109.56999969482422,70.7699966430664,,,
2022-11-13,,,,,,,,,1405.0,1769.0,14700.0
2022-11-14,162.86380004882812,179.02999877929688,15.539999961853027,190.9499969482422,9.34000015258789,157.83999633789062,105.16000366210938,71.33000183105469,1381.0,1773.0,14700.0
2022-11-15,166.57183837890625,185.47000122070312,15.779999732971191,194.4199981689453,9.180000305175781,163.49000549316406,107.01000213623047,79.30000305175781,1406.0,1770.0,14670.0
2022-11-16,159.01583862304688,185.25,14.489999771118164,186.9199981689453,8.899999618530273,154.14999389648438,104.43000030517578,78.16000366210938,1396.0,1712.0,14750.0
2022-11-17,156.68707275390625,183.89999389648438,13.9399995803833,183.1699981689453,8.640000343322754,147.69000244140625,99.30000305175781,84.26000213623047,1437.0,1692.0,14330.0
2022-11-18,154.00848388671875,181.58999633789062,13.449999809265137,180.19000244140625,8.720000267028809,146.1999969482422,97.7699966430664,80.4800033569336,,,
2022-11-20,,,,,,,,,1397.0,1711.0,14600.0
2022-11-21,153.08895874023438,176.75,13.279999732971191,167.8699951171875,8.829999923706055,141.13999938964844,95.70999908447266,76.93000030517578,1350.0,1679.0,14560.0
2022-11-22,160.295166015625,179.58999633789062,12.720000267028809,169.91000366210938,8.970000267028809,143.36000061035156,95.27999877929688,75.98999786376953,1315.0,1699.0,14590.0
2022-11-23,165.10263061523438,176.80999755859375,12.829999923706055,183.1999969482422,8.800000190734863,146.4499969482422,96.62999725341797,78.5,1332.0,1691.0,14760.0
2022-11-24,,,,,,,,,1394.0,1694.0,14920.0
2022-11-25,162.6139373779297,176.39999389648438,12.720000267028809,182.86000061035156,8.869999885559082,144.72000122070312,97.66999816894531,75.5,,,
2022-11-27,,,,,,,,,1367.0,1691.0,14830.0
2022-11-28,158.18629455566406,175.3800048828125,12.40999984741211,182.9199981689453,8.609999656677246,141.07000732421875,95.30000305175781,75.87999725341797,1379.0,1669.0,14860.0
2022-11-29,156.30728149414062,173.14999389648438,12.920000076293945,180.8300018310547,8.670000076293945,136.55999755859375,95.37999725341797,79.86000061035156,1408.0,1669.0,14770.0
2022-11-30,169.1837615966797,175.91000366210938,14.59000015258789,194.6999969482422,8.770000457763672,142.89999389648438,102.13999938964844,87.55999755859375,1364.0,1651.0,13440.0
2022-12-01,171.3031768798828,181.47999572753906,14.319999694824219,194.6999969482422,8.699999809265137,154.0399932861328,101.2699966430664,85.94000244140625,1371.0,1637.0,13010.0
2022-12-02,168.71388244628906,182.35000610351562,14.300000190734863,194.86000061035156,8.65999984741211,149.74000549316406,101.0,90.05999755859375,,,
2022-12-04,,,,,,,,,1356.0,1613.0,12840.0
2022-12-05,166.0546112060547,175.92999267578125,13.6899995803833,182.4499969482422,8.619999885559082,135.6300048828125,98.51000213623047,90.5199966430664,1362.0,1609.0,12070.0
2022-12-06,159.82630920410156,173.5399932861328,13.880000114440918,179.82000732421875,8.550000190734863,136.72999572753906,93.12000274658203,91.44999694824219,1382.0,1640.0,11500.0
2022-12-07,161.15594482421875,179.0,15.600000381469727,174.0399932861328,8.449999809265137,137.41000366210938,91.5,88.33000183105469,1382.0,1597.0,11130.0
2022-12-08,171.64308166503906,184.6999969482422,16.149999618530273,173.44000244140625,8.319999694824219,142.8699951171875,94.83000183105469,94.16999816894531,1354.0,1566.0,10770.0
2022-12-09,169.96353149414062,177.35000610351562,14.869999885559082,179.0500030517578,8.4399995803833,144.52999877929688,94.69999694824219,91.33999633789062,,,
2022-12-11,,,,,,,,,1349.0,1556.0,10440.0
2022-12-12,175.30209350585938,165.1300048828125,14.680000305175781,167.82000732421875,8.6899995803833,150.8800048828125,95.58000183105469,89.41000366210938,1342.0,1549.0,10170.0
2022-12-13,180.67062377929688,197.5399932861328,14.520000457763672,160.9499969482422,9.109999656677246,150.5800018310547,93.33999633789062,91.41000366210938,1341.0,1563.0,10150.0
2022-12-14,176.69171142578125,208.9499969482422,14.619999885559082,156.8000030517578,9.260000228881836,149.1999969482422,93.93000030517578,90.91000366210938,1341.0,1541.0,10170.0
2022-12-15,169.4736785888672,207.25,13.779999732971191,157.6699981689453,8.960000038146973,142.64999389648438,90.61000061035156,86.20999908447266,1334.0,1485.0,9931.0
2022-12-16,165.6647186279297,193.2899932861328,14.130000114440918,150.22999572753906,8.6899995803833,142.4499969482422,89.56999969482422,86.79000091552734,,,
2022-12-18,,,,,,,,,1334.0,1454.0,9984.0
2022-12-19,162.49557495117188,189.88999938964844,13.319999694824219,149.8699951171875,8.569999694824219,138.10000610351562,85.93000030517578,87.16000366210938,1334.0,1422.0,10430.0
2022-12-20,160.80604553222656,201.16000366210938,13.180000305175781,137.8000030517578,8.6899995803833,141.2100067138672,87.62000274658203,85.91999816894531,1305.0,1410.0,10650.0
2022-12-21,164.96490478515625,210.0399932861328,13.260000228881836,137.57000732421875,8.869999885559082,146.75,87.06999969482422,87.80999755859375,1260.0,1380.0,10620.0
2022-12-22,153.34808349609375,208.33999633789062,12.920000076293945,125.3499984741211,9.15999984741211,140.3699951171875,84.87000274658203,87.97000122070312,1229.0,1352.0,10050.0
2022-12-23,152.01844787597656,199.0800018310547,12.789999961853027,123.1500015258789,9.239999771118164,138.49000549316406,85.25,85.6500015258789,,,
2022-12-25,,,,,,,,,1183.0,1331.0,9914.0
2022-12-26,,,,,,,,,1184.0,1315.0,9701.0
2022-12-27,141.17141723632812,180.1699981689453,11.829999923706055,109.0999984741211,9.210000038146973,137.75999450683594,83.48999786376953,89.86000061035156,1195.0,1281.0,9821.0
2022-12-28,140.32164001464844,176.5,11.34000015258789,112.70999908447266,9.180000305175781,138.4199981689453,82.48999786376953,87.19999694824219,1200.0,1234.0,9835.0
2022-12-29,145.99009704589844,178.86000061035156,12.399999618530273,121.81999969482422,9.34000015258789,142.3800048828125,85.2300033569336,89.12999725341797,1193.0,1208.0,9920.0
2022-12-30,146.10006713867188,179.6199951171875,12.3100004196167,123.18000030517578,9.119999885559082,143.5399932861328,85.5,88.08999633789062,,,
2023-01-01,,,,,,,,,1211.0,1226.0,10170.0
2023-01-02,,,,,,,,,1209.0,1247.0,10300.0
2023-01-03,143.11087036132812,178.99000549316406,12.380000114440918,108.0999984741211,9.529999732971191,135.5,84.9000015258789,91.9800033569336,1228.0,1270.0,10370.0
2023-01-04,147.44970703125,177.36000061035156,12.869999885559082,113.63999938964844,10.020000457763672,130.44000244140625,88.72000122070312,103.91999816894531,1238.0,1261.0,10470.0
2023-01-05,142.6110076904297,173.50999450683594,13.0,110.33999633789062,9.970000267028809,121.55999755859375,87.70999908447266,104.58000183105469,1208.0,1330.0,10100.0
2023-01-06,148.5493927001953,180.35000610351562,13.789999961853027,113.05999755859375,10.520000457763672,124.05999755859375,88.5199966430664,107.4000015258789,,,
2023-01-08,,,,,,,,,1222.0,1341.0,10050.0
2023-01-09,156.23728942871094,183.9499969482422,14.039999961853027,119.7699966430664,10.890000343322754,134.42999267578125,89.23999786376953,110.83000183105469,1236.0,1351.0,9973.0
2023-01-10,159.04652404785156,189.64999389648438,14.609999656677246,118.8499984741211,10.989999771118164,137.94000244140625,88.54000091552734,114.87999725341797,1217.0,1302.0,9873.0
2023-01-11,159.9662628173828,186.63999938964844,15.920000076293945,123.22000122070312,11.149999618530273,139.7100067138672,94.44000244140625,115.0199966430664,1217.0,1245.0,9855.0
2023-01-12,165.0648956298828,188.05999755859375,16.520000457763672,123.55999755859375,11.369999885559082,142.13999938964844,98.48999786376953,113.1500015258789,1213.0,1261.0,9931.0
2023-01-13,168.94381713867188,192.0,15.930000305175781,122.4000015258789,11.239999771118164,140.8699951171875,100.37000274658203,117.01000213623047,,,
2023-01-15,,,,,,,,,1219.0,1303.0,10070.0
2023-01-16,,,,,,,,,1281.0,1286.0,10240.0
2023-01-17,176.9716339111328,190.69000244140625,15.710000038146973,131.49000549316406,11.020000457763672,145.72000122070312,101.2699966430664,115.19000244140625,1278.0,1204.0,10470.0
2023-01-18,173.72251892089844,197.02000427246094,14.579999923706055,128.77999877929688,10.84000015258789,140.11000061035156,101.11000061035156,113.22000122070312,1280.0,1207.0,10530.0
2023-01-19,167.6041717529297,190.3800048828125,14.260000228881836,127.16999816894531,10.550000190734863,135.24000549316406,99.0999984741211,116.58000183105469,1194.0,1246.0,9951.0
2023-01-20,178.34124755859375,193.97999572753906,15.119999885559082,133.4199981689453,10.40999984741211,144.82000732421875,101.27999877929688,119.86000061035156,,,
2023-01-22,,,,,,,,,1196.0,1288.0,10200.0
2023-01-23,191.87754821777344,196.94000244140625,16.829999923706055,143.75,10.380000114440918,150.3000030517578,105.22000122070312,119.52999877929688,1215.0,1253.0,9844.0
2023-01-24,192.59735107421875,196.75999450683594,15.979999542236328,143.88999938964844,10.260000228881836,145.7899932861328,104.12999725341797,119.44000244140625,1171.0,1239.0,9518.0
2023-01-25,193.1772003173828,193.07000732421875,16.1299991607666,144.42999267578125,10.199999809265137,144.44000244140625,104.44000244140625,120.25,1196.0,1230.0,9022.0
2023-01-26,197.96588134765625,193.24000549316406,16.190000534057617,160.27000427246094,10.270000457763672,152.4499969482422,109.41999816894531,120.56999969482422,1183.0,1247.0,8795.0
2023-01-27,203.59434509277344,189.35000610351562,18.510000228881836,177.89999389648438,10.380000114440918,159.36000061035156,115.94000244140625,118.37999725341797,,,
2023-01-29,,,,,,,,,1181.0,1237.0,8790.0
2023-01-30,191.567626953125,180.8699951171875,16.450000762939453,166.66000366210938,10.260000228881836,152.9199981689453,109.4800033569336,111.19999694824219,1186.0,1239.0,8632.0
2023-01-31,195.3166046142578,176.05999755859375,16.43000030517578,173.22000122070312,10.539999961853027,156.44000244140625,111.11000061035156,110.19999694824219,1218.0,1248.0,8778.0
2023-02-01,209.3727569580078,174.3000030517578,16.969999313354492,181.41000366210938,10.600000381469727,165.22000122070312,113.98999786376953,112.81999969482422,1259.0,1253.0,8990.0
2023-02-02,217.03067016601562,176.35000610351562,20.219999313354492,188.27000427246094,10.710000038146973,178.0500030517578,118.5199966430664,109.73999786376953,1297.0,1318.0,9090.0
2023-02-03,210.9423370361328,173.25,19.420000076293945,189.97999572753906,10.760000228881836,163.2899932861328,118.69999694824219,106.33000183105469,,,
2023-02-05,,,,,,,,,1299.0,1290.0,8965.0
2023-02-06,210.83236694335938,170.27000427246094,17.989999771118164,194.75999450683594,10.729999542236328,158.07000732421875,118.3499984741211,105.44999694824219,1299.0,1286.0,8842.0
2023-02-07,221.66940307617188,171.05999755859375,17.190000534057617,196.80999755859375,10.890000343322754,160.77000427246094,119.69000244140625,105.5,1273.0,1295.0,8791.0
2023-02-08,221.98931884765625,164.33999633789062,17.68000030517578,201.2899932861328,9.920000076293945,159.05999755859375,116.36000061035156,105.11000061035156,1280.0,1300.0,8846.0
2023-02-09,223.3089599609375,164.47999572753906,16.25,207.32000732421875,9.819999694824219,162.67999267578125,114.94000244140625,108.45999908447266,1299.0,1290.0,8883.0
2023-02-10,212.5918731689453,169.27999877929688,15.989999771118164,196.88999938964844,10.260000228881836,157.3300018310547,108.87000274658203,103.6500015258789,,,
2023-02-12,,,,,,,,,1281.0,1254.0,8812.0
2023-02-13,217.82046508789062,171.47999572753906,16.15999984741211,194.63999938964844,10.300000190734863,161.9600067138672,116.41999816894531,104.79000091552734,1281.0,1211.0,8862.0
2023-02-14,229.64724731445312,175.6199951171875,15.520000457763672,209.25,10.25,171.02000427246094,120.87000274658203,104.22000122070312,1220.0,1221.0,8842.0
