,169,170,603,601,701,714,XLK,XLV,XOP,QQQ,SHV,BIL,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2020-03-22,618.75,363.68,298.73,345.04,282.72,283.72,,,,,,,47450.0,5649.0,7336.0,,,,,,
2020-03-23,620.34,346.67,299.92,349.78,281.94,279.86,68.39109802246094,70.94951629638672,27.955900192260742,167.3162841796875,106.20922088623047,87.95401763916016,49070.0,5244.0,7399.0,2.5299999713897705,40.760643005371094,13.375272750854492,127.28997802734375,11.250923156738281,7.565428733825684
2020-03-24,678.34,375.2,309.68,356.51,281.85,292.76,75.39534759521484,76.41667938232422,31.40403938293457,180.27284240722656,106.24748229980469,87.95401763916016,52600.0,6004.0,8069.0,2.6700000762939453,44.23133850097656,14.924531936645508,150.36181640625,11.184497833251953,8.407763481140137
2020-03-25,697.65,378.18,312.09,358.89,281.89,299.5,75.29820251464844,77.43404388427734,31.774808883666992,178.93792724609375,106.27621459960938,87.95401763916016,53990.0,5963.0,7869.0,2.6500000953674316,44.79943084716797,14.356470108032227,151.31813049316406,11.035035133361816,9.17990779876709
2020-03-26,723.01,397.47,313.98,360.15,281.97,302.57,79.96123504638672,82.57792663574219,31.997270584106445,188.36083984375,106.25706481933594,87.95401763916016,54400.0,6390.0,8200.0,2.9000000953674316,50.214054107666016,14.915925025939941,155.37542724609375,11.051643371582031,9.725865364074707
2020-03-27,,,,,,,76.34737396240234,80.80943298339844,29.772661209106445,181.88259887695312,106.25706481933594,87.93482208251953,,,,2.690000057220459,48.03932571411133,14.649106979370117,152.27442932128906,10.794245719909668,9.624469757080078
2020-03-29,708.31,392.55,313.59,359.17,282.06,302.16,,,,,,,53790.0,6316.0,8236.0,,,,,,
2020-03-30,718.14,388.51,317.79,359.99,282.08,312.16,79.56292724609375,84.59366607666016,29.670698165893555,188.498291015625,106.22836303710938,87.93482208251953,54180.0,6520.0,8360.0,2.690000057220459,48.37663650512695,14.502788543701172,156.09963989257812,10.694602012634277,9.686867713928223
2020-03-31,735.76,407.38,321.17,361.73,282.29,315.78,78.07659912109375,84.22284698486328,30.49566078186035,186.88851928710938,106.22836303710938,87.94441223144531,52350.0,6623.0,8676.0,2.8499999046325684,49.379676818847656,14.42532730102539,153.5185546875,10.520236015319824,9.445088386535645
2020-04-01,718.75,412.71,319.25,360.21,282.03,309.13,74.35588073730469,81.01860046386719,28.771591186523438,178.94773864746094,106.26092529296875,87.9367446899414,51630.0,6415.0,8263.0,2.9200000762939453,46.37943649291992,13.45273494720459,146.852294921875,10.745489120483398,8.891328811645508
2020-04-02,734.55,445.26,319.18,360.21,282.26,310.26,76.09481048583984,83.26252746582031,31.200117111206055,182.57949829101562,106.26092529296875,87.94635009765625,52070.0,6400.0,8162.0,2.9800000190734863,47.382476806640625,13.401095390319824,149.94403076171875,10.478522300720215,8.984923362731934
2020-04-03,,,,,,,74.91934204101562,82.51136016845703,32.3773078918457,179.98817443847656,106.22261047363281,87.91753387451172,,,,2.859999895095825,44.04492950439453,14.304829597473145,148.85775756835938,10.461835861206055,8.774337768554688
2020-04-05,717.19,460.99,318.08,360.11,282.14,308.18,,,,,,,50700.0,6278.0,8044.0,,,,,,
2020-04-06,759.13,516.31,322.65,365.79,282.15,314.31,81.31156158447266,86.83758544921875,34.04575729370117,192.8563995361328,106.23220825195312,87.92713928222656,54280.0,6400.0,8288.0,3.009999990463257,47.5156135559082,14.84706974029541,164.3720703125,10.628687858581543,9.445088386535645
2020-04-07,784.11,575.43,327.39,367.79,282.38,321.83,80.58296966552734,86.12446594238281,35.102447509765625,192.7778778076172,106.28009033203125,87.90792846679688,55770.0,6420.0,8403.0,2.9600000381469727,48.65180587768555,14.47696590423584,163.02581787109375,10.72046184539795,9.725865364074707
2020-04-08,,,,,,,82.74935913085938,89.67097473144531,38.28178024291992,196.8709716796875,106.22261047363281,87.91753387451172,,,,3.0899999141693115,51.199344635009766,15.518416404724121,164.78988647460938,10.795547485351562,9.913054466247559
2020-04-09,,,,,,,82.76875305175781,90.1654052734375,38.467166900634766,197.15562438964844,106.24177551269531,87.89832305908203,,,,3.190000057220459,56.010379791259766,15.6130952835083,170.55551147460938,11.03748607635498,10.06124210357666
2020-04-12,797.39,597.85,329.56,369.45,282.32,322.94,,,,,,,55700.0,6500.0,8430.0,,,,,,
2020-04-13,790.19,610.23,329.62,370.07,282.47,321.69,82.9533462524414,89.37622833251953,38.83794403076172,199.2855987548828,106.23220825195312,87.91753387451172,55900.0,6652.0,8400.0,3.190000057220459,51.76743698120117,16.017620086669922,167.23167419433594,10.954058647155762,9.92085075378418
2020-04-14,,,,,,,86.4311752319336,92.3427734375,38.374481201171875,207.9527587890625,106.25133514404297,87.92713928222656,,,,3.119999885559082,50.78215026855469,16.034833908081055,170.82476806640625,10.970742225646973,10.318620681762695
2020-04-15,,,,,,,84.5465316772461,91.86736297607422,37.3548583984375,205.5675506591797,106.24177551269531,87.91753387451172,,,,3.240000009536743,48.31449890136719,14.855673789978027,165.1148223876953,11.095887184143066,10.147034645080566
2020-04-16,776.39,563.44,329.44,370.96,282.47,321.47,85.5762939453125,93.87357330322266,35.658607482910156,209.31710815429688,106.25133514404297,87.90792846679688,57480.0,6431.0,8020.0,3.1700000762939453,46.796627044677734,15.98318862915039,166.6560516357422,10.90400218963623,10.186030387878418
2020-04-17,,,,,,,86.71290588378906,95.8227310180664,39.26431655883789,211.3195037841797,106.25133514404297,87.92713928222656,,,,3.180000066757202,50.746646881103516,16.163942337036133,172.7838134765625,10.845602989196777,10.373217582702637
2020-04-19,811.76,583.6,331.49,371.93,282.47,324.47,,,,,,,60500.0,7279.0,8681.0,,,,,,
2020-04-20,796.75,568.08,331.22,371.53,282.54,323.76,85.32371520996094,95.06210327148438,39.86681365966797,208.81651306152344,106.26092529296875,87.91753387451172,59510.0,7000.0,8560.0,2.9700000286102295,51.63429260253906,16.267221450805664,168.6522216796875,10.878973007202148,10.23282527923584
2020-04-21,784.55,518.13,329.4,370.13,282.71,320.97,81.74871826171875,92.17161560058594,40.4044303894043,201.11131286621094,106.26092529296875,87.91753387451172,58460.0,6652.0,8280.0,2.8499999046325684,50.3915901184082,15.6130952835083,164.87342834472656,10.828912734985352,9.936450004577637
2020-04-22,782.47,534.69,328.51,369.6,282.65,319.31,84.89625549316406,93.57882690429688,41.5445442199707,207.07916259765625,106.26092529296875,87.91753387451172,57800.0,6642.0,8162.0,2.799999952316284,49.983272552490234,15.621698379516602,173.1365966796875,10.803888320922852,10.164244651794434
2020-04-23,802.05,555.75,329.42,370.09,282.77,320.2,84.3133773803711,94.0922622680664,43.17591857910156,206.63748168945312,106.24177551269531,87.92713928222656,58790.0,6893.0,8382.0,2.759000062942505,50.34720993041992,16.379117965698242,169.01429748535156,10.845602989196777,10.101405143737793
2020-04-24,,,,,,,86.10089111328125,95.35682678222656,43.56523132324219,209.89625549316406,106.26092529296875,87.91753387451172,,,,2.763000011444092,51.980472564697266,16.439363479614258,170.8526611328125,10.81223201751709,10.20351791381836
2020-04-26,822.58,560.13,331.01,371.14,282.8,321.85,,,,,,,57500.0,7260.0,8501.0,,,,,,
2020-04-27,838.51,543.71,332.44,372.02,282.66,323.99,86.83921813964844,96.5833740234375,44.519954681396484,211.58450317382812,106.23220825195312,87.91753387451172,59300.0,7086.0,8626.0,2.9839999675750732,54.146331787109375,16.620113372802734,172.5888214111328,10.778863906860352,10.30562686920166
2020-04-28,,,,,,,85.68314361572266,94.63423156738281,44.937068939208984,207.59938049316406,106.26092529296875,87.91753387451172,,,,3.0199999809265137,54.27947235107422,16.947175979614258,172.62594604492188,10.912346839904785,10.29777717590332
2020-04-29,,,,,,,89.19985961914062,95.26176452636719,49.80339431762695,214.9610595703125,106.23220825195312,87.90792846679688,,,,3.0,59.019493103027344,17.618518829345703,174.38075256347656,11.020801544189453,10.556987762451172
2020-04-30,850.32,563.53,334.62,372.36,282.8,327.18,88.80155181884766,94.82437896728516,50.38736343383789,214.8727264404297,106.25133514404297,87.92713928222656,58030.0,7174.0,8656.0,3.0439999103546143,59.14376449584961,16.88692855834961,174.13934326171875,11.087541580200195,10.431307792663574
2020-05-01,,,,,,,86.36317443847656,93.01783752441406,46.355255126953125,208.81651306152344,106.25228881835938,87.9117660522461,,,,2.99399995803833,56.516334533691406,15.587273597717285,169.58995056152344,11.037261962890625,10.242791175842285
2020-05-03,832.72,551.73,333.38,371.18,282.81,324.36,,,,,,,57140.0,7145.0,8500.0,,,,,,
2020-05-04,827.87,527.53,331.85,370.34,282.66,322.11,87.509521484375,92.97029876708984,48.746707916259766,211.25079345703125,106.24272155761719,87.9117660522461,57570.0,6960.0,8299.0,2.9800000190734863,55.28250503540039,14.915925025939941,168.85647583007812,11.255157470703125,10.234935760498047
2020-05-05,854.36,539.99,331.96,370.43,282.7,321.61,88.71411895751953,94.98601531982422,47.96809005737305,213.64578247070312,106.25228881835938,87.9117660522461,58200.0,7060.0,8433.0,2.9800000190734863,53.986549377441406,15.501201629638672,166.41464233398438,11.221633911132812,10.329193115234375
2020-05-06,868.26,520.43,332.08,370.22,282.84,322.44,89.40386199951172,94.04471588134766,46.26255798339844,214.9610595703125,106.233154296875,87.92135620117188,59240.0,7090.0,8577.0,2.819999933242798,53.90666580200195,14.743783950805664,164.3070831298828,11.230010986328125,10.289920806884766
2020-05-07,881.69,514.74,333.34,371.14,282.74,324.95,90.74447631835938,94.03520965576172,46.94847869873047,217.72909545898438,106.233154296875,87.9117660522461,60820.0,7085.0,8501.0,2.819999933242798,53.32081604003906,15.518416404724121,168.16012573242188,11.121068954467773,10.392035484313965
2020-05-08,,,,,,,92.07539367675781,94.52011108398438,49.673622131347656,220.71298217773438,106.24272155761719,87.9117660522461,,,,2.7100000381469727,56.267799377441406,16.318864822387695,168.2622528076172,11.15458869934082,10.549134254455566
2020-05-10,911.4,529.51,334.87,372.48,282.77,326.94,,,,,,,61690.0,7126.0,8570.0,,,,,,
2020-05-11,925.65,521.09,335.22,372.99,282.87,327.08,92.68740844726562,96.14600372314453,48.59840774536133,222.68594360351562,106.22354888916016,87.92135620117188,62980.0,7047.0,8455.0,2.859999895095825,54.3238525390625,15.965978622436523,167.93731689453125,11.230010986328125,10.564842224121094
2020-05-12,928.73,513.53,335.62,373.22,282.99,327.96,90.77363586425781,94.68175506591797,47.63440704345703,218.02352905273438,106.233154296875,87.92135620117188,61810.0,7136.0,8289.0,2.809999942779541,51.03956604003906,15.320452690124512,163.90785217285156,11.204870223999023,10.384181022644043
2020-05-13,919.36,486.13,334.51,372.93,282.91,326.2,89.20957946777344,93.65489196777344,44.464351654052734,215.29476928710938,106.233154296875,87.92135620117188,61980.0,7029.0,8126.0,2.9000000953674316,49.415184020996094,14.86428165435791,160.45404052734375,11.104300498962402,10.14853286743164
2020-05-14,881.93,452.93,331.92,371.84,282.82,321.87,90.34618377685547,94.68175506591797,44.14917755126953,217.73887634277344,106.24272155761719,87.93096923828125,58240.0,6532.0,7820.0,2.6500000953674316,50.75551986694336,14.84706974029541,162.8587188720703,11.104300498962402,10.282062530517578
2020-05-15,,,,,,,90.80276489257812,95.48043823242188,44.43653106689453,219.15232849121094,106.25228881835938,87.9117660522461,,,,2.6500000953674316,51.54552459716797,15.113885879516602,161.37315368652344,11.188111305236816,10.344903945922852
2020-05-17,915.5,482.65,333.59,372.84,283.23,323.92,,,,,,,61660.0,6646.0,8002.0,,,,,,
2020-05-18,932.52,506.28,335.47,373.82,283.29,326.23,93.02742767333984,96.26961517333984,49.07112121582031,223.235595703125,106.25228881835938,87.9117660522461,62040.0,6950.0,8194.0,2.7049999237060547,53.019020080566406,16.258617401123047,166.9624481201172,11.104300498962402,10.651246070861816
2020-05-19,939.36,496.65,335.78,374.05,283.29,326.43,92.68740844726562,95.10963439941406,47.615867614746094,222.67611694335938,106.25228881835938,87.9117660522461,61900.0,6900.0,8180.0,2.690000057220459,52.00709915161133,15.965978622436523,166.72105407714844,11.389246940612793,10.572697639465332
2020-05-20,951.75,507.5,336.51,374.62,283.07,327.22,94.7177505493164,95.22371673583984,49.25651550292969,227.12257385253906,106.25228881835938,87.9117660522461,62730.0,6990.0,8178.0,2.799999952316284,55.91274642944336,16.318864822387695,170.92691040039062,11.347344398498535,10.776924133300781
2020-05-21,954.98,491.76,336.0,374.62,283.24,326.26,93.39657592773438,94.52011108398438,48.876468658447266,224.64906311035156,106.24272155761719,87.92135620117188,62850.0,6897.0,8020.0,2.7699999809265137,55.86835861206055,16.482398986816406,171.83680725097656,11.397627830505371,10.6741361618042
2020-05-22,,,,,,,93.73658752441406,94.71977996826172,48.969173431396484,225.42449951171875,106.25228881835938,87.9117660522461,,,,2.700000047683716,56.072509765625,16.90414047241211,171.21473693847656,11.263535499572754,10.642510414123535
2020-05-24,963.59,477.81,336.54,374.97,283.21,326.98,,,,,,,64190.0,6991.0,8105.0,,,,,,
2020-05-25,968.44,470.84,337.27,375.49,283.09,327.91,,,,,,,64990.0,7001.0,8011.0,,,,,,
2020-05-26,971.89,463.46,337.88,375.96,283.16,329.23,93.63945007324219,94.54864501953125,50.96205139160156,224.81591796875,106.24272155761719,87.92135620117188,64710.0,7035.0,8008.0,2.75,57.11104965209961,17.454994201660156,171.6139678955078,11.548478126525879,10.816454887390137
2020-05-27,967.01,453.71,336.91,375.36,283.63,328.07,94.17375183105469,95.52799987792969,51.138160705566406,226.04287719726562,106.233154296875,87.9117660522461,63350.0,6862.0,7964.0,2.809999942779541,60.11130142211914,17.893949508666992,174.28787231445312,11.514954566955566,10.935059547424316
2020-05-28,,,,,,,93.98918151855469,96.77354431152344,48.922821044921875,225.74838256835938,106.24272155761719,87.9117660522461,,,,2.880000114440918,58.114097595214844,17.429168701171875,175.22560119628906,11.447908401489258,10.942965507507324
2020-05-29,,,,,,,95.17436981201172,97.94303894042969,48.08859634399414,229.05625915527344,106.22354888916016,87.9117660522461,,,,2.8499999046325684,56.924652099609375,17.6357364654541,174.14144897460938,11.523335456848145,10.99040699005127
2020-05-31,967.35,436.92,335.4,374.72,283.8,325.38,,,,,,,63900.0,6855.0,7964.0,,,,,,
2020-06-01,973.86,439.67,335.56,374.81,283.7,325.19,95.14522552490234,96.97319793701172,49.48823928833008,229.74331665039062,106.23410034179688,87.92135620117188,64060.0,6794.0,7929.0,3.200000047683716,57.19094467163086,17.980016708374023,175.16018676757812,11.599092483520508,11.085287094116211
2020-06-02,974.74,428.29,335.23,374.48,283.61,324.72,96.0389633178711,97.53419494628906,51.21231460571289,231.28436279296875,106.23410034179688,87.92135620117188,65720.0,6868.0,7880.0,3.2100000381469727,57.581512451171875,18.00583839416504,175.32839965820312,11.573837280273438,11.203890800476074
2020-06-03,976.89,432.28,334.4,374.19,283.74,322.52,96.78699493408203,97.34402465820312,52.2133903503418,232.32484436035156,106.22449493408203,87.92135620117188,66440.0,6944.0,7796.0,3.190000057220459,60.564002990722656,18.195192337036133,180.65585327148438,11.53175163269043,11.369933128356934
2020-06-04,973.56,438.74,335.19,374.48,283.73,323.85,95.99039459228516,96.57386779785156,52.83443069458008,230.69544982910156,106.21489715576172,87.92135620117188,64880.0,7015.0,7700.0,3.299999952316284,60.75040817260742,18.031660079956055,180.609130859375,11.53175163269043,11.322490692138672
2020-06-05,,,,,,,98.51619720458984,98.13319396972656,59.063323974609375,235.26951599121094,106.21489715576172,87.90216827392578,,,,3.3299999237060547,65.46380615234375,18.160764694213867,184.2729034423828,11.565422058105469,11.456907272338867
2020-06-08,987.63,456.27,335.97,374.33,283.76,325.53,99.01165008544922,98.80828094482422,66.57138061523438,237.0951690673828,106.21489715576172,87.9117660522461,63230.0,7364.0,7842.0,3.369999885559082,66.61773681640625,19.55509376525879,189.40403747558594,11.691685676574707,11.670389175415039
2020-06-09,987.64,442.85,336.05,374.77,283.7,326.23,99.47795104980469,97.78140258789062,61.74211120605469,238.8129425048828,106.21489715576172,87.9117660522461,64090.0,7525.0,7854.0,3.36299991607666,64.29210662841797,18.89236068725586,186.47862243652344,11.590672492980957,11.62294864654541
2020-06-10,998.78,432.46,336.2,375.05,283.64,326.96,101.13914489746094,97.62928009033203,57.23728942871094,241.6790771484375,106.21489715576172,87.92135620117188,64690.0,7694.0,7875.0,3.2899999618530273,62.26826858520508,18.315690994262695,183.00177001953125,11.64959716796875,11.599227905273438
2020-06-11,977.66,409.81,335.17,375.02,283.6,325.04,95.33951568603516,92.20013427734375,51.8148078918457,229.70407104492188,106.23410034179688,87.90216827392578,65160.0,7633.0,7800.0,3.140000104904175,57.119937896728516,16.697572708129883,175.253662109375,11.506501197814941,10.99040699005127
2020-06-12,,,,,,,96.57327270507812,92.79914855957031,53.789154052734375,231.52976989746094,106.23410034179688,87.92135620117188,,,,3.0999999046325684,58.87262725830078,17.34309959411621,176.80511474609375,11.397077560424805,11.101101875305176
2020-06-14,976.54,414.16,334.37,374.71,283.58,323.52,,,,,,,64370.0,7659.0,7730.0,,,,,,
