,Portfolio Annual,Gini,Sharpe Ratio,170 Weight,603 Weight,601 Weight,690 Weight,637 Weight,704 Weight,701 Weight,714 Weight,XLK Weight,XLV Weight,XOP Weight,QQQ Weight,SHV Weight,273011 Weight,695437 Weight,593038 Weight,LMB Weight,AGM Weight,TDS Weight,MCD Weight,FMY Weight,EOI Weight
1435,9.218081150050427,8.787289469665605,1.0490244098446908,0.037246486353170086,0.039010285592497244,0.013009641464702681,0.07945031285325255,0.058463250353674535,0.08342283445048737,0.002668148795432102,0.024458648408331844,0.06639024701527815,0.018310658215600246,0.046651507930203,0.027627869789210488,0.02118382625059762,0.019265507061593006,0.07071957622950686,0.07706153490072465,0.07132582283543745,0.05138097632868784,0.07481569171782744,0.029074136083181847,0.06790753640209819,0.02055550096850452
1436,8.04396543660535,7.393355982511834,1.0879992057236876,0.06512976302490843,0.04257968957541646,0.061575516242429046,0.09389817290242333,0.07415252132224963,0.09441943856773125,0.045832728884189246,0.052050010970518194,0.04063363142231179,0.013934765474449825,0.033495042665898235,0.031425529014230145,0.01875645334897519,0.032483747774665075,0.07390213962369127,0.04705618625658678,0.08979866521890584,0.0022467906870518453,0.017699186121443476,0.03622033434862701,0.00520110773899396,0.027508578814304095
1437,7.040614113172428,7.833931697485719,0.8987331502305663,0.026246050147162275,0.043150375126460465,0.010432493100760646,0.08124806976636242,0.028919732777067685,0.017178474975516233,0.08330285000002102,0.07093793012985215,0.0074849475912322294,0.010543954692938343,0.06957518017298424,0.01875349769312952,0.06142089246174553,0.06678977766707953,0.08611857485048434,0.03414753333150075,0.011126614507753398,0.07502717418449896,0.07196076634769169,0.008617222914511733,0.07782617342001755,0.039191714141229295
1438,8.656519224468262,7.847204168479277,1.1031341913136208,0.07013685391805186,0.04200672580033069,0.03186889344590465,0.05739440235581277,0.025286691988852198,0.09396957024232594,0.032408816245975705,0.05645902255345701,0.02970274907595873,0.01867683331225545,0.028903551502832393,0.09364658912594265,0.0164113757927908,0.04807965605359097,0.11064894765790526,0.0702427715619194,0.03855800074211751,0.0034247607402841376,0.007640181173168029,0.08213047651066677,0.007148801016276565,0.03525432918358042
1439,7.568408488977352,9.046741993941332,0.8365894035715807,0.019410747527395366,0.05384036986081577,0.048665355514421124,0.03933851719930659,0.008242374045513503,0.10394555146737523,0.08354986626954043,0.012195993343970278,0.047386850089367584,0.02141133743857489,0.10903507260638728,0.0021171778206855456,0.003635645674746865,0.062452381021552705,0.04790879369728959,0.0961057137603695,0.029942648582497445,0.013244962107502894,0.06621929702087402,0.006525862189311008,0.015541903144742446,0.10928357961776003
1440,6.717385270220122,6.752210323885787,0.9948424216670987,0.0072996467597569795,0.06557156230646903,0.049457784166268476,0.06810912149920495,0.03049951113125463,0.07621863807192857,0.023040475455805346,0.042041084718379265,0.06506492625091366,0.06746718372875145,0.06421825435956215,0.04402159910708488,0.07839984295786584,0.04596134695860707,0.03770343129998527,0.06823280793810592,0.004891189568966158,0.004365457830604733,0.022706911384590352,0.07956742560094945,0.051083501870659034,0.004078297034286627
1441,7.786921790844326,9.253298821298623,0.8415292687750353,0.08884021548352597,0.07113941565973965,0.04643770708147011,0.08494147217015297,0.052090773578748126,0.0001749298811295788,0.02905976469357874,0.05970181694235389,0.07302172959838639,0.004139578045155395,0.09033584143439442,0.04067965788261505,0.01971838442507081,0.018255575288130873,0.005210911267398306,0.04012999370874996,0.025968464873509074,0.049745807009714496,0.06710387173668839,0.05602364910290458,0.010652820575750179,0.06662761956083295
1442,7.573828942708727,7.907331711903133,0.9578236020259053,0.05244735491687804,0.03235957571651624,0.033355512305563224,0.062352518376876685,0.07523044268784103,0.02286092076223135,0.05084279879087368,0.010012871806277222,0.008688711453403846,0.07697097636701729,0.036094384926664315,0.09016199866021501,0.05558995739716308,0.057654909003923054,0.033588899712048634,0.06235691239087327,0.010145752693036613,0.0013973935065830169,0.06745499234333455,0.06946855898759277,0.015021456358169568,0.07594310083691752
1443,8.905143026321882,8.320901528289552,1.0702137257658941,0.062110673067652784,0.018750750864321656,0.008419711653196991,0.07117980689089988,0.006855175803433381,0.07818814733477303,0.008465427537100957,0.05882074006641859,0.039938307533161646,0.07384262155246367,0.050937442283596764,0.031015138410815806,0.0848785715105187,0.044024979328027306,0.07202742641825467,0.003784874001590158,0.05619731164460306,0.07726923921847266,0.04019277194994873,0.028192582149199428,0.07109656457120582,0.013811736210344244
1444,9.201218858964765,8.133301704703916,1.1313018000602655,0.051452023426325634,0.011708575595308437,0.03449339704623206,0.08039310610226788,0.07572932612247106,0.0584863562959775,0.04536555223061192,0.026571482938954484,0.035234352641149484,0.047836296466816294,0.031118494718100437,0.06491937141595588,0.02469742905113136,0.040580625673154694,0.0013344166910276125,0.05457851984482263,0.07385572620625484,0.0659283990777971,0.033165492718730975,0.03510740697516992,0.06226966520787363,0.045173983553866225
