,601,602,700,701,702,TA35.TA,TA90.TA,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2021-07-28,387.9,389.03,517.93,283.96,328.9,1687.2900390625,1967.199951171875,425.7261657714844,361.2332458496094,2224.9599609375,128.1497039794922,128.11029052734375,16.1200008392334,169.2899932861328,21.421300888061523
2021-07-29,387.79,389.08,517.83,283.94,328.84,1691.72998046875,1983.530029296875,427.4918518066406,361.8751220703125,2240.030029296875,127.96481323242188,127.74369049072266,16.360000610351562,171.1699981689453,21.770000457763672
2021-07-30,,,,,,,,425.415771484375,359.9891052246094,2226.25,128.17881774902344,127.84708404541016,16.299999237060547,169.82000732421875,21.790000915527344
2021-08-01,388.38,389.54,518.3,283.77,328.91,1691.3499755859375,1991.1800537109375,,,,,,,,
2021-08-02,389.0,390.04,518.62,283.8,328.91,1713.6800537109375,2002.43994140625,424.523193359375,360.0187072753906,2215.5,128.4397430419922,128.21714782714844,16.110000610351562,169.61000061035156,21.20009994506836
2021-08-03,389.26,390.45,519.12,283.81,328.96,1695.5400390625,1961.050048828125,427.9769287109375,362.2010192871094,2223.580078125,128.46896362304688,128.34901428222656,16.020000457763672,169.49000549316406,21.020000457763672
2021-08-04,389.51,390.66,519.41,283.84,328.94,1693.8199462890625,1965.0699462890625,425.8717346191406,362.72430419921875,2196.320068359375,128.37156677246094,128.3772430419922,15.710000038146973,169.52999877929688,20.350000381469727
2021-08-05,389.45,390.68,519.59,283.83,328.92,1689.8699951171875,1960.1800537109375,428.5686950683594,365.0250549316406,2236.010009765625,128.0892791748047,127.84989929199219,15.869999885559082,168.86000061035156,20.739999771118164
2021-08-06,,,,,,,,429.2768859863281,363.4254150390625,2247.760009765625,127.75826263427734,126.8046646118164,15.729999542236328,164.63999938964844,20.6200008392334
2021-08-08,389.01,389.83,518.55,284.01,328.87,1690.56005859375,1952.5899658203125,,,,,,,,
2021-08-09,388.88,389.91,518.57,283.91,328.92,1683.8800048828125,1936.949951171875,428.92767333984375,364.0968322753906,2234.81005859375,127.61221313476562,126.25851440429688,15.489999771118164,161.72000122070312,20.100000381469727
2021-08-10,388.58,389.38,517.69,283.88,328.93,1701.9200439453125,1951.6199951171875,429.46124267578125,362.23052978515625,2239.360107421875,127.45649719238281,125.97602081298828,15.770000457763672,161.77000427246094,20.65999984741211
2021-08-11,388.29,388.86,517.02,283.87,328.94,1698.9200439453125,1946.719970703125,430.5283508300781,361.6084899902344,2250.340087890625,127.56356048583984,126.1737289428711,15.859999656677246,164.0,20.850000381469727
