,658,690,637,XLK,SHV,700,704,QQQ,IEI,LQD,GLD,127,143,603,702,712,170,OIL,701
,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,closingIndexPrice
2016-11-07,342.53,402.2,236.92,43.49991226196289,100.08403015136719,460.33,601.04,110.7429428100586,113.35209655761719,97.3355712890625,122.1500015258789,1518.84,849.92,308.4,323.53,322.45,1035.35,14.873700141906738,280.42
2016-11-08,341.95,401.84,236.86,43.71196746826172,100.10212707519531,459.84,599.91,111.4662857055664,113.09056091308594,97.117919921875,121.63999938964844,1518.86,848.16,308.42,323.51,322.76,1037.44,14.899900436401367,280.38
2016-11-09,341.28,400.84,236.95,43.65666198730469,100.10212707519531,458.5,596.73,111.98029327392578,112.32405090332031,95.6908950805664,121.55999755859375,1512.52,841.2,307.79,323.48,322.15,1033.78,15.010000228881836,280.35
2016-11-10,341.23,399.83,236.91,42.955928802490234,100.03868865966797,457.14,593.55,110.1718521118164,112.0354995727539,95.6102523803711,119.75,1492.08,846.19,307.58,323.45,322.38,1022.13,14.842900276184082,280.37
2016-11-11,,,,43.08502197265625,100.04773712158203,,,110.21944427490234,111.84612274169922,95.19911193847656,117.0999984741211,,,,,,,14.390000343322754,
2016-11-13,340.24,398.69,237.0,,,455.59,590.02,,,,,1501.1,849.33,307.05,323.4,321.85,1027.41,,280.39
2016-11-14,340.24,398.06,237.01,42.430397033691406,100.04773712158203,454.75,588.0,109.10579681396484,111.46739196777344,94.70729064941406,116.11000061035156,1483.34,852.22,306.65,323.35,321.49,1018.97,14.460000038146973,280.38
2016-11-15,341.09,398.58,236.97,43.029693603515625,100.04773712158203,455.44,589.55,110.61918640136719,111.41325378417969,94.99757385253906,117.12000274658203,1478.99,853.85,307.06,323.39,321.65,1012.81,15.191699981689453,280.41
2016-11-16,341.65,398.6,237.3,43.4261474609375,100.05681610107422,455.47,589.61,111.27597045898438,111.41325378417969,95.13461303710938,116.7699966430664,1476.23,865.22,307.35,323.36,321.97,1010.58,15.08489990234375,280.37
2016-11-17,342.01,398.23,237.2,43.7027473449707,100.0749282836914,454.99,588.57,112.08499145507812,111.1878433227539,94.52989959716797,116.16999816894531,1503.06,868.53,307.58,323.34,322.28,1022.03,14.910400390625,280.33
2016-11-18,,,,43.665863037109375,100.05681610107422,,,111.66619110107422,110.91726684570312,93.99779510498047,115.1500015258789,,,,,,,15.100000381469727,
2016-11-20,341.53,397.77,237.06,,,454.38,587.15,,,,,1503.32,876.31,307.41,323.31,322.16,1030.89,,280.31
2016-11-21,341.48,398.23,237.11,44.108421325683594,100.06588745117188,455.01,588.57,112.827392578125,110.93537139892578,94.09455871582031,115.58000183105469,1509.55,878.26,307.64,323.34,322.32,1037.78,15.8100004196167,280.26
2016-11-22,340.27,397.99,237.1,44.24673080444336,100.04773712158203,454.67,587.84,113.17005157470703,111.04353332519531,94.33645629882812,115.54000091552734,1509.93,880.42,307.63,323.33,322.36,1042.19,15.774200439453125,280.31
2016-11-23,339.23,397.63,237.08,44.071563720703125,100.04773712158203,454.18,586.62,112.71317291259766,110.70988464355469,93.98973083496094,113.25,1520.4,880.17,307.64,323.36,322.34,1047.37,15.720499992370605,280.29
2016-11-24,339.19,397.71,237.13,,,454.32,586.91,,,,,1531.06,878.2,307.68,323.34,322.33,1051.34,,280.22
2016-11-25,,,,44.25596237182617,100.08403015136719,,,113.07485961914062,110.72795104980469,93.99779510498047,112.61000061035156,,,,,,,15.260000228881836,
2016-11-27,339.04,397.94,237.05,,,454.62,587.59,,,,,1552.23,883.56,307.71,323.34,322.46,1062.97,,280.25
2016-11-28,339.12,398.46,237.06,44.2928352355957,100.08403015136719,455.33,589.32,112.81788635253906,110.95340728759766,94.42511749267578,113.80000305175781,1546.26,882.37,307.83,323.32,322.47,1058.33,15.579299926757812,280.23
2016-11-29,338.73,398.23,236.98,44.32048416137695,100.0749282836914,455.02,588.56,113.20809936523438,111.02552795410156,94.55412292480469,113.2699966430664,1554.52,882.47,307.66,323.33,322.03,1064.56,14.905400276184082,280.23
2016-11-30,338.77,397.9,237.08,43.79494857788086,100.04773712158203,454.58,587.48,111.83753204345703,110.682861328125,94.19940185546875,111.75,1581.11,885.96,307.62,323.36,321.99,1079.56,16.09000015258789,280.23
2016-12-01,338.81,397.16,237.24,42.891387939453125,100.06317138671875,453.57,585.09,109.90534210205078,110.48514556884766,93.67146301269531,111.54000091552734,1573.71,883.24,307.77,323.3,322.2,1072.49,16.673900604248047,280.25
2016-12-02,,,,43.048133850097656,100.09944152832031,,,110.12425994873047,110.81917572021484,94.09993743896484,112.13999938964844,,,,,,,16.910400390625,
2016-12-04,339.62,397.41,237.45,,,453.91,585.81,,,,,1574.51,880.46,308.18,323.32,322.5,1072.77,,280.23
2016-12-05,338.89,396.76,237.46,43.46302795410156,100.06317138671875,453.04,583.74,110.98088836669922,110.73789978027344,94.30207824707031,111.54000091552734,1580.91,892.87,308.07,323.31,322.38,1078.56,16.809999465942383,280.22
2016-12-06,339.27,397.34,237.36,43.59211349487305,100.09944152832031,453.82,585.55,111.24739074707031,110.82817077636719,94.2939453125,111.43000030517578,1593.28,898.13,308.43,323.37,323.03,1090.64,16.700000762939453,280.23
2016-12-07,340.21,398.19,237.4,44.421905517578125,100.05408477783203,455.01,588.32,112.65605926513672,111.03578186035156,94.69009399414062,111.83000183105469,1599.74,894.91,308.71,323.4,323.2,1092.96,16.549400329589844,280.1
2016-12-08,339.79,397.67,237.37,44.53254699707031,100.05408477783203,454.25,586.5,112.85594940185547,110.8642807006836,94.30207824707031,111.56999969482422,1617.7,899.43,308.81,323.39,323.46,1106.36,16.680099487304688,280.25
2016-12-09,,,,44.85525131225586,100.06317138671875,,,113.7411117553711,110.58442687988281,93.93824005126953,110.4000015258789,,,,,,,16.85070037841797,
2016-12-11,338.8,397.03,237.34,,,453.38,584.52,,,,,1637.09,907.96,308.82,323.35,323.56,1123.0,,280.29
2016-12-12,339.3,397.02,237.55,44.716949462890625,100.06317138671875,453.37,584.45,113.22714233398438,110.60252380371094,93.84929656982422,110.81999969482422,1632.81,899.89,309.04,323.37,323.56,1125.65,17.210399627685547,280.28
2016-12-13,339.31,397.25,237.47,45.27936935424805,100.06317138671875,453.69,585.18,114.65485382080078,110.57540130615234,94.05953979492188,110.44999694824219,1639.93,903.48,309.3,323.4,323.79,1129.7,17.394699096679688,280.25
2016-12-14,339.83,397.86,237.38,45.12262725830078,100.05408477783203,454.52,587.22,114.41690826416016,109.93449401855469,93.4613265991211,108.83000183105469,1638.83,895.79,309.27,323.37,323.73,1127.44,16.790000915527344,280.21
2016-12-15,337.91,396.88,237.2,45.32545852661133,100.08131408691406,453.19,584.34,114.5977554321289,109.69972229003906,93.52595520019531,107.33999633789062,1631.87,891.33,308.83,323.29,323.41,1121.28,16.795499801635742,280.25
2016-12-16,,,,44.99763870239258,100.10846710205078,,,114.17296600341797,109.82612609863281,93.45317840576172,108.05000305175781,,,,,,,17.0,
2016-12-18,336.88,397.13,236.63,,,453.53,585.02,,,,,1635.23,891.46,308.84,323.3,323.07,1125.18,,280.23
2016-12-19,337.57,397.95,236.68,45.32176971435547,100.12664794921875,454.64,587.29,114.64071655273438,110.12403869628906,93.90593719482422,108.58999633789062,1609.4,895.12,308.96,323.48,322.99,1109.93,17.12420082092285,280.26
2016-12-20,337.08,397.91,236.63,45.488460540771484,100.12664794921875,454.58,587.2,115.07984161376953,110.03376770019531,93.84929656982422,107.79000091552734,1601.77,902.72,308.88,323.42,322.77,1107.85,17.191999435424805,280.25
2016-12-21,337.58,398.66,236.66,45.395843505859375,100.13571166992188,455.6,589.41,114.99391174316406,110.10602569580078,94.14844512939453,107.8499984741211,1600.81,898.42,308.71,323.49,322.46,1107.4,16.889999389648438,280.25
2016-12-22,337.47,398.76,236.68,45.303245544433594,100.12664794921875,455.71,589.63,114.66935729980469,110.09249877929688,94.1549301147461,107.58999633789062,1600.72,895.06,308.71,323.49,322.31,1113.28,17.086700439453125,280.3
2016-12-23,,,,45.349544525146484,100.12664794921875,,,114.74571228027344,110.19183349609375,94.30083465576172,107.93000030517578,,,,,,,17.06999969482422,
2016-12-25,336.7,398.68,236.48,,,455.62,589.44,,,,,1591.85,887.03,308.45,323.48,321.94,1108.3,,280.25
2016-12-26,336.46,399.0,236.3,,,456.04,590.31,,,,,1583.82,885.1,308.37,323.5,321.64,1105.21,,280.28
2016-12-27,337.8,399.03,236.34,45.534751892089844,100.12664794921875,456.07,590.3,115.33760070800781,110.04727172851562,94.13060760498047,108.55999755859375,1589.88,896.78,308.69,323.51,321.91,1113.05,17.389299392700195,280.29
2016-12-28,338.06,399.27,236.32,45.127288818359375,100.1175537109375,456.41,591.06,114.44024658203125,110.28223419189453,94.47921752929688,108.86000061035156,1599.8,902.34,309.0,323.53,321.97,1118.34,17.350799560546875,280.27
2016-12-29,338.74,399.94,236.28,45.13654708862305,100.13570404052734,457.31,593.2,114.2779541015625,110.54428100585938,94.84396362304688,110.29000091552734,1599.22,899.09,309.53,323.53,322.24,1118.41,17.345399856567383,280.24
2016-12-30,,,,44.78464889526367,100.12664794921875,,,113.10377502441406,110.7069320678711,94.98991394042969,109.61000061035156,,,,,,,17.362199783325195,
2017-01-01,339.53,400.48,236.27,,,458.04,594.95,,,,,1620.54,899.03,310.03,323.55,322.89,1128.94,,280.24
2017-01-02,340.05,400.47,236.28,,,458.04,594.91,,,,,1640.09,905.31,310.6,323.55,323.59,1143.28,,280.2
2017-01-03,339.85,399.66,236.35,45.182861328125,100.15390014648438,456.94,592.42,114.11567687988281,110.67986297607422,95.0709457397461,110.47000122070312,1632.77,912.2,310.63,323.58,323.71,1143.66,16.899999618530273,280.2
2017-01-04,340.5,399.89,236.36,45.34028244018555,100.1447982788086,457.24,593.04,114.73617553710938,110.75212860107422,95.39518737792969,110.86000061035156,1623.23,916.31,310.93,323.58,324.15,1136.74,17.17729949951172,280.26
2017-01-05,341.04,399.93,236.33,45.414371490478516,100.13570404052734,457.29,593.15,115.38533020019531,111.08649444580078,95.9058837890625,112.58000183105469,1617.79,920.41,311.25,323.57,324.41,1139.11,17.309999465942383,280.27
2017-01-06,,,,45.74775314331055,100.16295623779297,,,116.397216796875,110.77922058105469,95.40331268310547,111.75,,,,,,,17.299999237060547,
2017-01-08,340.44,399.41,236.05,,,456.58,591.55,,,,,1600.05,916.21,311.12,323.55,324.22,1126.68,,280.34
2017-01-09,341.17,399.67,236.16,45.73849868774414,100.18109130859375,456.93,592.32,116.77908325195312,110.99614715576172,95.58973693847656,112.66999816894531,1600.02,915.92,311.27,323.55,324.34,1129.05,16.760000228881836,280.34
2017-01-10,341.76,400.09,236.12,45.74775314331055,100.17204284667969,457.47,593.54,117.03681182861328,111.0141830444336,95.53303527832031,113.1500015258789,1600.82,912.94,311.49,323.6,324.52,1125.43,16.435699462890625,280.38
2017-01-11,340.89,399.74,236.11,45.96076202392578,100.17204284667969,457.01,592.48,117.35186004638672,111.0141830444336,95.67889404296875,113.5,1601.55,907.59,311.6,323.55,324.53,1123.13,16.78499984741211,280.36
2017-01-12,341.25,400.29,236.11,45.8496208190918,100.18109130859375,457.75,594.13,117.17046356201172,111.12259674072266,95.67084503173828,113.91000366210938,1598.91,910.52,311.78,323.58,324.74,1124.02,17.049999237060547,280.35
2017-01-13,,,,45.988529205322266,100.18109130859375,,,117.57141876220703,110.95094299316406,95.47626495361328,114.20999908447266,,,,,,,16.87350082397461,
2017-01-15,339.61,399.57,236.09,,,456.81,592.02,,,,,1596.32,910.88,311.32,323.54,323.93,1118.38,,280.29
2017-01-16,339.24,399.76,236.07,,,457.03,592.51,,,,,1579.03,907.29,311.08,323.57,323.79,1106.08,,280.36
2017-01-17,339.48,400.07,236.07,45.812591552734375,100.17204284667969,457.46,593.48,117.21819305419922,111.33045196533203,95.8896713256836,115.8499984741211,1595.27,908.66,311.18,323.58,323.9,1115.77,17.0,280.32
2017-01-18,338.84,399.87,236.03,45.93296813964844,100.18109130859375,457.19,592.8,117.45684051513672,110.84248352050781,95.25736999511719,114.87000274658203,1622.78,909.71,310.98,323.57,323.53,1130.5,16.490999221801758,280.33
2017-01-19,337.99,399.28,235.93,45.86814880371094,100.19023132324219,456.38,590.79,117.39958953857422,110.67080688476562,94.93313598632812,114.7699966430664,1587.58,903.31,310.64,323.57,323.05,1109.28,16.540000915527344,280.37
2017-01-20,,,,46.11817169189453,100.19023132324219,,,117.6573257446289,110.79731750488281,95.10338592529297,115.05000305175781,,,,,,,16.790000915527344,
2017-01-22,337.9,399.08,235.82,,,456.12,590.24,,,,,1601.37,896.15,310.74,323.57,323.03,1107.9,,280.39
2017-01-23,338.57,399.23,235.84,46.20152282714844,100.1992416381836,456.33,590.63,117.75282287597656,111.14070892333984,95.54112243652344,115.79000091552734,1597.87,891.62,310.86,323.59,323.02,1107.16,16.729999542236328,280.36
2017-01-24,338.64,398.99,235.77,46.488616943359375,100.18109130859375,455.99,589.79,118.54513549804688,110.90572357177734,95.25736999511719,115.2699966430664,1605.49,902.12,311.09,323.6,323.4,1110.77,16.709999084472656,280.4
2017-01-25,337.99,398.71,235.85,46.93312072753906,100.17204284667969,455.62,588.91,119.73841857910156,110.63462829589844,94.89259338378906,114.31999969482422,1604.96,913.28,311.1,323.59,323.39,1109.77,16.615299224853516,280.39
2017-01-26,337.61,398.54,235.93,46.80347442626953,100.1992416381836,455.39,588.37,119.86250305175781,110.73404693603516,95.006103515625,113.26000213623047,1589.35,913.22,311.12,323.61,323.44,1099.12,16.860000610351562,280.39
2017-01-27,,,,46.98868179321289,100.18109130859375,,,120.09161376953125,110.78824615478516,95.11955261230469,113.48999786376953,,,,,,,16.639999389648438,
2017-01-29,338.46,398.92,236.06,,,455.92,589.66,,,,,1579.11,912.83,311.29,323.58,323.67,1088.47,,280.34
2017-01-30,339.28,399.18,236.02,46.60900115966797,100.19023132324219,456.25,590.46,119.15606689453125,110.81537628173828,94.95745086669922,113.97000122070312,1563.33,911.84,311.5,323.6,323.81,1082.87,16.549999237060547,280.39
2017-01-31,339.48,399.42,236.04,46.377471923828125,100.18109130859375,456.57,591.07,118.91744232177734,111.0322494506836,95.12769317626953,115.55000305175781,1566.71,918.78,311.68,323.62,324.03,1087.04,16.549999237060547,280.36
2017-02-01,339.27,399.06,236.03,46.7293815612793,100.19023132324219,456.08,589.82,119.73841857910156,110.88841247558594,95.01066589355469,115.19999694824219,1587.77,925.52,312.04,323.62,324.3,1098.96,16.770000457763672,280.42
2017-02-02,340.0,399.41,236.13,46.636783599853516,100.18112182617188,456.54,591.02,119.6333999633789,110.93364715576172,95.03500366210938,115.83999633789062,1583.38,915.5,312.43,323.62,324.64,1092.92,16.84000015258789,280.46
2017-02-03,,,,46.94239044189453,100.19926452636719,,,119.97706604003906,110.97886657714844,95.14067840576172,116.12999725341797,,,,,,,16.949199676513672,
2017-02-05,339.48,399.23,236.12,,,456.31,590.42,,,,,1580.52,916.16,312.41,323.62,324.69,1092.74,,280.42
2017-02-06,339.76,399.39,236.11,46.97016525268555,100.2174072265625,456.53,590.96,120.12025451660156,111.31364440917969,95.44146728515625,117.69999694824219,1588.11,917.3,312.45,323.62,324.97,1098.02,16.6653995513916,280.43
2017-02-07,339.53,399.62,236.04,47.155372619628906,100.20836639404297,456.83,591.59,120.55938720703125,111.35889434814453,95.6040267944336,117.45999908447266,1599.49,922.82,312.65,323.66,325.15,1103.59,16.3966007232666,280.44
2017-02-08,339.45,400.22,235.98,47.238712310791016,100.22654724121094,457.62,593.69,120.7598648071289,111.61216735839844,95.93726348876953,118.19000244140625,1599.99,920.17,312.78,323.66,325.12,1103.5,16.43000030517578,280.47
2017-02-09,339.24,400.34,236.03,47.38689041137695,100.19926452636719,457.78,594.26,121.19898986816406,111.27742004394531,95.55521392822266,117.29000091552734,1597.58,926.32,312.76,323.69,324.66,1094.98,16.549999237060547,280.48
2017-02-10,,,,47.525814056396484,100.2174072265625,,,121.59992218017578,111.22317504882812,95.53083801269531,117.5999984741211,,,,,,,16.823699951171875,
2017-02-12,338.69,399.78,236.01,,,457.05,592.48,,,,,1574.61,931.56,312.72,323.65,324.67,1082.3,,280.43
2017-02-13,338.4,399.92,235.99,47.738800048828125,100.2174072265625,457.23,592.79,122.2872543334961,111.12366485595703,95.4902114868164,116.80000305175781,1566.41,944.89,312.73,323.71,324.69,1078.22,16.540000915527344,280.47
2017-02-14,337.89,399.46,236.0,47.8962287902832,100.19023132324219,456.6,591.08,122.6977310180664,110.80701446533203,95.26262664794922,116.93000030517578,1590.35,949.5,312.88,323.72,324.66,1099.43,16.56999969482422,280.47
2017-02-15,337.99,399.18,236.06,48.05366134643555,100.20836639404297,456.25,590.05,123.42325592041016,110.69841003417969,95.18946838378906,117.44999694824219,1604.81,946.62,313.0,323.73,324.88,1107.92,16.579999923706055,280.38
2017-02-16,339.17,399.98,236.19,48.164791107177734,100.19926452636719,457.29,592.74,123.38507080078125,111.00603485107422,95.45768737792969,118.08000183105469,1605.42,954.09,313.31,323.8,325.15,1109.12,16.669200897216797,280.52
2017-02-17,,,,48.33148956298828,100.2174072265625,,,123.91968536376953,111.19599914550781,95.70154571533203,117.68000030517578,,,,,,,16.567100524902344,
2017-02-19,340.1,400.28,236.23,,,457.71,593.77,,,,,1607.54,959.87,313.49,323.76,325.28,1110.08,,280.5
2017-02-20,339.93,400.2,236.25,,,457.6,593.69,,,,,1613.46,963.6,313.2,323.74,325.1,1117.71,,280.48
2017-02-21,339.16,400.07,236.16,48.58152389526367,100.22654724121094,457.41,593.19,124.53063201904297,111.14175415039062,95.7421875,117.75,1616.62,969.66,312.99,323.75,324.77,1118.71,16.600000381469727,280.51
2017-02-22,338.56,400.35,236.17,48.6370849609375,100.2174072265625,457.78,594.18,124.57833099365234,111.24125671386719,95.81531524658203,117.91000366210938,1596.84,971.71,313.13,323.74,324.89,1108.27,16.489999771118164,280.53
2017-02-23,338.98,400.3,236.23,48.62781524658203,100.2174072265625,457.71,594.01,124.11055755615234,111.42217254638672,96.05914306640625,118.94000244140625,1604.16,971.92,312.98,323.72,324.89,1113.16,16.799999237060547,280.55
2017-02-24,,,,48.738956451416016,100.24471282958984,,,124.34923553466797,111.69361114501953,96.54686737060547,119.69999694824219,,,,,,,16.6299991607666,
2017-02-26,339.32,400.74,236.28,,,458.31,595.39,,,,,1613.23,969.78,313.24,323.76,325.09,1119.61,,280.54
2017-02-27,338.21,400.42,236.18,48.7111701965332,100.2355728149414,457.88,594.26,124.50196838378906,111.42217254638672,96.31927490234375,119.12000274658203,1597.43,964.92,313.27,323.7,325.03,1109.44,16.65999984741211,280.56
